data_iniSE,umidmin,umidmed,umidmax,tempmin,tempmed,tempmax,casos,"PRECIPITA TOTAL, HORARIO (mm)"
2013-10-27,56.5714285714286,76.1065594285714,88.0,15.1428571428571,18.2093352857143,23.2857142857143,6,1.8
2013-10-20,46.0,74.9165562857143,94.0,17.7142857142857,22.1696435714286,29.2857142857143,10,10.4
2013-10-13,51.5714285714286,78.7815255714286,95.0,15.8571428571429,19.936149,25.0,10,59.4
2013-10-06,45.8571428571429,74.781406,94.8571428571429,12.2857142857143,16.4164264285714,22.0,4,0.2
2013-09-29,68.4285714285714,86.1505111428571,96.5714285714286,15.8571428571429,18.4172715714286,22.1428571428571,2,60.4
2013-09-22,54.8571428571429,80.3109321428571,94.7142857142857,12.8571428571429,15.9492852857143,21.8571428571429,5,48.0
2013-09-15,53.7142857142857,75.6580295714286,94.0,15.7142857142857,19.9026334285714,25.8571428571429,4,27.0
2013-09-08,27.8571428571429,63.5979942857143,94.8571428571429,12.1428571428571,19.6839018571429,28.4285714285714,4,0.0
2013-09-01,47.1428571428571,73.3949194285714,94.8571428571429,13.4285714285714,17.9060585714286,24.0,4,4.0
2013-08-25,36.7142857142857,72.216428,94.7142857142857,11.0,15.9846485714286,23.7142857142857,2,1.6
2013-08-18,40.1428571428571,74.9832142857143,94.8571428571429,12.7142857142857,17.295665,24.8571428571429,5,0.2
2013-08-11,55.5714285714286,80.2917448571429,96.4285714285714,9.28571428571429,13.6321987142857,19.8571428571429,6,3.4000000000000004
2013-08-04,43.5714285714286,71.1608928571429,94.0,12.8571428571429,18.569524,25.8571428571429,5,0.4
2013-07-28,27.8571428571429,71.6989765714286,98.2857142857143,8.14285714285714,15.2151617142857,25.1428571428571,2,0.6000000000000001
2013-07-21,73.1428571428571,86.1662942857143,99.1428571428571,9.85714285714286,13.0603888571429,16.1428571428571,2,39.0
2013-07-14,45.4285714285714,77.7778808571429,97.4285714285714,12.1428571428571,17.3293448571429,25.0,4,5.2
2013-07-07,57.0,81.086972,98.2857142857143,12.0,16.2336737142857,22.1428571428571,6,0.6000000000000001
2013-06-30,58.4285714285714,86.3967857142857,97.4285714285714,13.8571428571429,16.2136118571429,20.7142857142857,5,65.0
2013-06-23,69.7142857142857,87.1120208571429,97.4285714285714,15.4285714285714,17.5988404285714,20.8571428571429,7,106.6
2013-06-16,55.4285714285714,80.8195737142857,96.5714285714286,14.0,17.9887648571429,22.7142857142857,10,16.8
2013-06-09,54.0,84.0053494285714,98.2857142857143,14.7142857142857,17.6945292857143,23.0,14,3.2000000000000006
2013-06-02,56.7142857142857,84.315844,97.4285714285714,12.2857142857143,16.3940148571429,22.1428571428571,14,13.8
2013-05-26,58.4285714285714,83.7774048571429,96.5714285714286,13.7142857142857,16.6632739285714,20.8571428571429,22,16.599999999999998
2013-05-19,64.0,84.8994857142857,98.2857142857143,14.7142857142857,17.61847,21.7142857142857,27,17.2
2013-05-12,50.4285714285714,77.0078054285714,94.0,14.0,18.8064711428571,25.0,42,0.4
2013-05-05,41.2857142857143,78.5852288571429,99.1428571428571,10.8571428571429,15.9345291428571,22.7142857142857,34,2.4
2013-04-28,49.4285714285714,78.8915934285714,97.4285714285714,15.1428571428571,19.8304431428571,27.0,57,0.4
2013-04-21,48.2857142857143,77.616498,94.8571428571429,13.0,17.4410825714286,23.2857142857143,68,0.0
2013-04-14,51.5714285714286,78.4111908571429,95.7142857142857,13.2857142857143,17.3440477142857,22.7142857142857,81,1.0
2013-04-07,68.2857142857143,82.6070065714286,94.8571428571429,18.1428571428571,20.9228228571429,24.5714285714286,68,54.0
2013-03-31,59.7142857142857,81.615005,95.7142857142857,18.7142857142857,21.6570641428571,26.5714285714286,73,20.2
2013-03-24,57.5714285714286,82.4224414285714,95.7142857142857,17.0,19.9262648571429,24.8571428571429,29,19.6
2013-03-17,72.4285714285714,85.7842254285714,95.7142857142857,16.5714285714286,19.2568392857143,22.1428571428571,53,40.6
2013-03-10,55.5714285714286,79.7027468571429,94.8571428571429,19.5714285714286,22.906317,27.2857142857143,62,67.2
2013-03-03,47.1428571428571,79.1508157142857,96.5714285714286,19.8571428571429,23.6688737142857,30.5714285714286,32,31.8
2013-02-24,56.0,76.4747005714286,94.0,18.8571428571429,22.7087178571429,27.8571428571429,39,32.2
2013-02-17,43.1428571428571,74.6947761428571,94.8571428571429,18.7142857142857,23.2177862857143,30.2857142857143,24,73.2
2013-02-10,45.8571428571429,79.3187977142857,96.5714285714286,18.8571428571429,22.9466621428571,30.4285714285714,12,108.0
2013-02-03,66.2857142857143,84.4876021428571,97.4285714285714,17.7142857142857,20.4553762857143,24.7142857142857,9,33.6
2013-01-27,67.7142857142857,82.2094871428571,92.2857142857143,19.2857142857143,21.4038124285714,25.2857142857143,2,76.99999999999999
2013-01-20,60.4285714285714,79.598382,94.8571428571429,18.4285714285714,21.415206,26.0,9,46.2
2013-01-13,53.4285714285714,82.1908808571429,94.8571428571429,18.1428571428571,20.9645497142857,26.0,8,96.4
2013-01-06,60.0,81.3423885714286,98.2857142857143,18.4285714285714,21.6797781428571,26.0,2,52.400000000000006
2012-12-30,57.1428571428571,81.7292062857143,99.1428571428571,19.1428571428571,22.6256405714286,28.2857142857143,9,47.6
2012-12-23,54.0,80.1872054285714,98.2857142857143,20.2857142857143,24.0655802857143,29.5714285714286,4,55.8
2012-12-16,54.2857142857143,83.1930281428571,98.2857142857143,20.0,23.0796585714286,28.4285714285714,2,157.8
2012-12-09,54.7142857142857,79.5063314285714,97.5714285714286,20.5714285714286,24.0020661428571,29.1428571428571,12,89.80000000000001
2012-12-02,42.4285714285714,78.2679768571429,100.0,18.8571428571429,24.033833,31.2857142857143,6,2.8
2012-11-25,50.8571428571429,82.4324422857143,99.1428571428571,17.5714285714286,20.6497385714286,27.0,6,35.0
2012-11-18,39.7142857142857,72.4428657142857,99.1428571428571,15.8571428571429,21.0522487142857,28.4285714285714,3,5.8
2012-11-11,64.5714285714286,84.7792037142857,100.0,15.5714285714286,18.7083924285714,22.7142857142857,4,50.2
2012-11-04,59.2857142857143,81.72811,96.7142857142857,18.0,20.9479618571429,25.8571428571429,9,72.2
2012-10-28,40.0,76.829813,100.0,18.7142857142857,22.80229,29.4285714285714,6,26.6
2012-10-21,42.8571428571429,78.7883197142857,99.1428571428571,18.0,22.424241,29.1428571428571,9,32.2
2012-10-14,50.5714285714286,77.0252814285714,97.4285714285714,15.0,18.9456102857143,25.0,5,14.2
2012-10-07,45.5714285714286,76.5101025714286,96.8571428571429,15.8571428571429,20.0941111428571,26.2857142857143,2,25.8
2012-09-30,33.8571428571429,72.3744317142857,98.2857142857143,15.4285714285714,20.9809502857143,30.2857142857143,6,5.6000000000000005
2012-09-23,48.4285714285714,74.7208505714286,96.5714285714286,11.4285714285714,15.2770068571429,20.5714285714286,1,7.4
2012-09-16,39.7142857142857,64.6499355714286,92.8571428571429,16.8571428571429,22.3423635714286,28.4285714285714,3,18.200000000000003
2012-09-09,38.2857142857143,71.8166668571429,99.1428571428571,16.5714285714286,21.1245237142857,28.7142857142857,1,0.4
2012-09-02,33.4285714285714,70.5911902857143,100.0,13.1428571428571,19.0747617142857,27.5714285714286,3,0.6000000000000001
2012-08-26,41.2857142857143,76.2589465714286,98.2857142857143,13.0,17.0237258571429,24.2857142857143,5,0.0
2012-08-19,31.4285714285714,68.4776182857143,100.0,12.7142857142857,18.4959522857143,26.1428571428571,4,0.4
2012-08-12,41.8571428571429,74.9789382857143,99.1428571428571,13.1428571428571,18.0984434285714,24.7142857142857,7,0.2
2012-08-05,42.0,79.8988035714286,100.0,11.7142857142857,15.9623118571429,23.0,8,0.6000000000000001
2012-07-29,51.0,79.6660442857143,100.0,13.2857142857143,17.591012,23.2857142857143,6,0.4
2012-07-22,41.7142857142857,74.0990558571429,98.2857142857143,13.8571428571429,18.8819577142857,25.8571428571429,3,0.0
2012-07-15,59.2857142857143,84.1859431428571,100.0,8.71428571428571,13.348927,18.8571428571429,6,52.8
2012-07-08,51.8571428571429,81.4715385714286,99.1428571428571,10.5714285714286,14.751392,20.2857142857143,4,17.6
2012-07-01,44.4285714285714,75.3993694285714,97.4285714285714,12.2857142857143,17.7851515714286,24.8571428571429,4,0.4
2012-06-24,56.2857142857143,85.4585705714286,100.0,11.5714285714286,15.8765811428571,21.8571428571429,5,0.2
2012-06-17,63.5714285714286,85.5080914285714,100.0,13.7142857142857,17.0992268571429,20.7142857142857,8,78.6
2012-06-10,63.4285714285714,90.4050408571429,100.0,15.1428571428571,17.4617274285714,22.4285714285714,4,16.799999999999997
2012-06-03,67.0,87.2509987142857,100.0,14.5714285714286,17.3415245714286,20.4285714285714,8,133.2
2012-05-27,59.8571428571429,85.1127648571428,100.0,15.0,18.7182234285714,23.7142857142857,9,11.2
2012-05-20,53.5714285714286,85.0657651428571,100.0,13.7142857142857,17.1019295714286,22.7142857142857,12,22.200000000000003
2012-05-13,64.2857142857143,87.7747548571429,100.0,13.5714285714286,15.9056872142857,18.8571428571429,9,16.0
2012-05-06,53.5714285714286,81.8088158571429,100.0,14.4285714285714,18.1323334285714,23.2857142857143,10,3.4000000000000004
2012-04-29,66.2857142857143,88.4082557142857,100.0,12.5714285714286,16.20073,20.8571428571429,12,63.2
2012-04-22,62.2857142857143,88.56399,100.0,16.1428571428571,19.2442428571429,23.8571428571429,19,26.6
2012-04-15,59.7142857142857,84.9344798571429,100.0,16.7142857142857,20.0736995714286,25.0,22,32.0
2012-04-08,53.0,82.4593811428571,100.0,18.7142857142857,22.3366897142857,28.0,33,42.2
2012-04-01,50.0,81.5147221428571,100.0,17.7142857142857,21.5598135714286,28.1428571428571,22,0.6000000000000001
2012-03-25,56.7142857142857,84.6042972857143,100.0,17.2857142857143,20.7405295714286,26.5714285714286,22,53.2
2012-03-18,47.1428571428571,78.4772185714286,100.0,16.8571428571429,21.2774941428571,27.2857142857143,21,43.2
2012-03-11,52.7142857142857,82.255228,97.5714285714286,17.8571428571429,21.3684658571429,27.2857142857143,27,89.0
2012-03-04,41.7142857142857,76.5510077142857,97.5714285714286,17.7142857142857,21.9062714285714,29.0,17,26.8
2012-02-26,42.8571428571429,75.2438817142857,98.2857142857143,19.7142857142857,24.4360455714286,31.1428571428571,14,0.0
2012-02-19,55.5714285714286,83.0334891428571,100.0,19.4285714285714,22.8850482857143,28.1428571428571,14,9.2
2012-02-12,48.8571428571429,84.3896191428571,100.0,18.5714285714286,22.0534661428571,28.1428571428571,7,48.0
2012-02-05,36.7142857142857,72.7202454285714,98.2857142857143,19.1428571428571,24.1441341428571,31.2857142857143,6,40.6
2012-01-29,42.4285714285714,77.8154167142857,100.0,16.1428571428571,21.497298,28.1428571428571,16,0.2
2012-01-22,65.2857142857143,86.9065468571429,100.0,17.1428571428571,20.3718112857143,25.0,21,113.6
2012-01-15,61.1428571428571,87.2337057142857,100.0,18.1428571428571,20.9987065714286,25.7142857142857,8,149.2
2012-01-08,60.5714285714286,82.1617297142857,96.8571428571429,18.1428571428571,21.049774,25.1428571428571,9,35.800000000000004
2012-01-01,48.1428571428571,81.1000092857143,100.0,15.4285714285714,20.4603808571429,27.4285714285714,8,55.6
2011-12-25,66.375,85.714539,99.25,18.125,20.1460045,24.5,8,80.4
2011-12-18,33.7142857142857,64.5542951428571,97.5714285714286,17.5714285714286,23.6853502857143,31.0,6,39.2
2011-12-11,40.2857142857143,72.0054954285714,97.4285714285714,16.2857142857143,22.0083648571429,28.8571428571429,8,61.6
2011-12-04,60.2857142857143,87.5664395714286,99.1428571428571,18.2857142857143,20.522076,25.5714285714286,4,168.4
2011-11-27,56.8571428571429,81.1742875714286,98.2857142857143,16.5714285714286,20.0067662857143,25.1428571428571,6,71.6
2011-11-20,46.8571428571429,76.2509507142857,100.0,15.5714285714286,20.4636755714286,26.8571428571429,5,20.4
2011-11-13,67.1428571428571,85.5513531428571,97.4285714285714,15.2857142857143,17.5901891428571,21.0,3,170.0
2011-11-06,41.4285714285714,75.0911757142857,100.0,15.5714285714286,20.5645418571429,27.8571428571429,5,25.6
2011-10-30,47.7142857142857,76.0306128571429,94.8571428571429,12.1428571428571,16.3172422857143,22.2857142857143,7,39.6
2011-10-23,38.1428571428571,70.215816,96.0,16.7142857142857,21.9370702857143,28.8571428571429,2,26.0
2011-10-16,61.4285714285714,79.9949265714286,95.7142857142857,13.5714285714286,16.4940175714286,20.4285714285714,4,78.80000000000001
2011-10-09,66.4285714285714,87.7640672857143,100.0,17.8571428571429,20.3187645714286,24.4285714285714,1,198.0
2011-10-02,41.5714285714286,76.677235,99.1428571428571,15.5714285714286,19.9943045714286,27.2857142857143,7,24.8
2011-09-25,38.1428571428571,67.7545127142857,92.4285714285714,13.2857142857143,18.7431495714286,26.8571428571429,4,0.0
2011-09-18,41.7142857142857,76.8491792857143,95.2857142857143,14.2857142857143,18.34574,26.2857142857143,7,6.4
2011-09-11,56.0,81.9501457142857,100.0,14.5714285714286,16.9878037142857,22.1428571428571,6,0.0
2011-09-04,37.5714285714286,71.308456,97.4285714285714,13.0,18.7949225714286,27.4285714285714,9,0.8
2011-08-28,40.5714285714286,71.4402234285714,97.2857142857143,11.1428571428571,17.0364377142857,24.5714285714286,4,59.6
2011-08-21,66.7142857142857,89.7932022857143,100.0,13.7142857142857,16.1781747142857,20.1428571428571,8,23.200000000000003
2011-08-14,37.4285714285714,76.8947908571429,96.7142857142857,13.7142857142857,18.4140352857143,26.5714285714286,6,40.4
2011-08-07,45.4285714285714,79.5099471428571,100.0,13.8571428571429,18.7088774285714,26.0,5,2.4
2011-07-31,50.1428571428571,79.4620968571429,97.1428571428571,10.5714285714286,14.8734142857143,21.2857142857143,10,8.4
2011-07-24,43.7142857142857,75.7516297142857,99.1428571428571,12.1428571428571,17.1957328571429,24.1428571428571,8,2.4
2011-07-17,53.0,84.1622257142857,100.0,13.5714285714286,17.4198058571429,24.1428571428571,6,5.6000000000000005
2011-07-10,37.2857142857143,77.6444565714286,100.0,10.5714285714286,17.0939117142857,26.0,10,0.8
2011-07-03,62.1428571428571,88.7037657142857,100.0,9.42857142857143,12.8954058571429,18.1428571428571,5,1.2000000000000002
2011-06-26,56.8571428571429,87.8876828571429,100.0,9.57142857142857,14.4427276428571,20.7142857142857,3,32.0
2011-06-19,56.1428571428571,85.5420907142857,100.0,12.8571428571429,17.1599408571429,23.8571428571429,10,0.8
2011-06-12,50.8571428571429,83.8564177142857,100.0,10.1428571428571,14.4331665714286,21.5714285714286,7,0.4
2011-06-05,56.4285714285714,84.702758,100.0,8.28571428571429,12.9080337142857,18.5714285714286,13,81.60000000000001
2011-05-29,53.7142857142857,85.3847091428571,99.1428571428571,9.71428571428571,14.0197877142857,20.4285714285714,25,1.2000000000000002
2011-05-22,51.5714285714286,82.7793317142857,100.0,12.1428571428571,16.3472124285714,22.0,23,0.4
2011-05-15,56.2857142857143,87.06698,100.0,11.5714285714286,15.1262448571429,20.7142857142857,44,30.0
2011-05-08,61.0,85.4950608571429,100.0,15.1428571428571,18.4799345714286,23.1428571428571,55,2.0
2011-05-01,55.1428571428571,82.0897495714286,98.2857142857143,13.4285714285714,18.0154967142857,24.0,75,14.4
2011-04-24,64.0,85.6940497142857,99.1428571428571,15.5714285714286,18.4863351428571,22.4285714285714,73,12.4
2011-04-17,47.5714285714286,79.5378382857143,99.1428571428571,18.2857142857143,22.404165,28.1428571428571,62,22.4
2011-04-10,46.2857142857143,82.6116478571429,100.0,16.8571428571429,21.2922947142857,27.8571428571429,58,88.4
2011-04-03,60.0,87.771625,100.0,16.7142857142857,19.6652842857143,24.7142857142857,63,44.8
2011-03-27,58.7142857142857,84.5913942857143,98.2857142857143,19.0,21.994909,27.5714285714286,64,1.2
