SE,data_iniSE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
202103,2021-01-17,5.0,5,5,5,0.8661668,1.8051715,0,2,350570820210319685,2023-11-24,1,2.239003,276982,20.1428571428571,93.3530657142857,1,0.0,0,75.8204958571429,47.3887397142857,23.9117257142857,30.1428571428571,,,,,,26660
202102,2021-01-10,5.0,5,5,5,0.93944883,1.8051715,0,2,350570820210219685,2023-11-24,1,3.450802,276982,20.5714285714286,99.1517885714286,1,0.0,0,84.9976085714286,61.0455752857143,22.9865425714286,28.2857142857143,,,,,,26660
202101,2021-01-03,1.0,1,1,1,0.39484224,0.3610343,0,2,350570820210119685,2023-11-24,0,0.7459058,276982,19.8571428571429,93.2407457142857,1,0.0,0,76.6262071428571,49.693379,23.1372342857143,29.0,,,,,,26660
202053,2020-12-27,2.0,2,2,2,0.6700407,0.7220686,0,2,350570820205319589,2023-08-20,0,1.538156,276982,19.5,100.0,1,0.0,0,82.696985,59.7399625,21.659091,26.0,,,,,,26660
202052,2020-12-20,3.0,3,3,3,0.90553266,1.0831028,0,1,350570820205219589,2023-08-20,0,3.6925013,276982,18.9,,1,0.0,0,,,,,,,,,,26660
202051,2020-12-13,1.0,1,1,1,0.42405573,0.3610343,0,1,350570820205119589,2023-08-20,0,0.80796707,276982,18.3,,1,0.0,0,,,,,,,,,,26660
202050,2020-12-06,0.0,0,0,0,0.0,0.0,0,1,350570820205019589,2023-08-20,0,0.0,276982,17.7,,0,0.0,0,,,,,,,,,,26660
202049,2020-11-29,1.0,1,1,1,0.33071142,0.3610343,0,1,350570820204919589,2023-08-20,0,0.626427,276982,17.1,,0,0.0,0,,,,,,,,,,26660
202048,2020-11-22,3.0,3,3,3,0.7460155,1.0831028,0,1,350570820204819589,2023-08-20,0,1.7648072,276982,16.5,91.9245706666667,0,0.0,0,71.806788,41.8829715,21.312006,28.6666666666667,,,,,,26660
202047,2020-11-15,1.0,1,1,1,0.19812039,0.3610343,0,1,350570820204719589,2023-08-20,0,0.4281645,276982,16.8571428571429,97.3845442857143,0,0.0,0,79.8201598571429,59.5007205714286,20.1723365714286,24.7142857142857,,,,,,26660
202046,2020-11-08,1.0,1,1,1,0.16851439,0.3610343,0,1,350570820204619589,2023-08-20,1,0.38924798,276982,17.0,98.2330542857143,0,0.0,0,79.8356202857143,46.5938201428571,21.4166161428571,29.0,,,,,,26660
202045,2020-11-01,3.0,3,3,3,0.6518281,1.0831028,0,1,350570820204519589,2023-08-20,0,1.3741626,276982,12.8571428571429,93.7722357142857,0,0.0,0,74.7144935714286,49.8283318571429,16.6145905714286,22.4285714285714,,,,,,26660
202044,2020-10-25,3.0,3,3,3,0.76322126,1.0831028,0,1,350570820204419589,2023-08-20,2,1.8623393,276982,16.7142857142857,95.6916757142857,0,0.0,0,75.0121254285714,47.4792748571429,20.77061,27.1428571428571,,,,,,26660
202043,2020-10-18,2.0,2,2,2,0.6456226,0.7220686,0,1,350570820204319589,2023-08-20,1,1.4343202,276982,16.8571428571429,91.5498714285714,0,0.0,0,76.8778627142857,48.9364001428571,20.3328391428571,26.7142857142857,,,,,,26660
202042,2020-10-11,2.0,2,2,2,0.53858364,0.7220686,0,1,350570820204219589,2023-08-20,0,1.0927985,276982,14.2857142857143,90.57037,0,0.0,0,73.0292822857143,50.664159,18.6460005714286,24.8571428571429,,,,,,26660
202041,2020-10-04,0.0,0,0,0,0.0,0.0,0,1,350570820204119589,2023-08-20,1,0.0,276982,18.2857142857143,94.0597142857143,0,0.0,0,75.0539405714286,46.498467,22.4842134285714,29.0,,,,,,26660
202040,2020-09-27,3.0,3,3,3,0.46932614,1.0831028,0,1,350570820204019589,2023-08-20,0,0.9437822,276982,19.4285714285714,86.8385317142857,1,0.0,0,66.5055978571429,41.7209412857143,23.975014,31.0,,,,,,26660
202039,2020-09-20,1.0,1,1,1,0.15306897,0.3610343,0,1,350570820203919589,2023-08-20,1,0.36931083,276982,14.4285714285714,95.5325042857143,0,0.0,0,78.9982962857143,53.7888428571429,18.0937324285714,23.8571428571429,,,,,,26660
202038,2020-09-13,5.0,5,5,5,0.93774056,1.8051715,0,1,350570820203819589,2023-08-20,0,3.39852,276982,16.5714285714286,87.4157762857143,0,0.0,1,64.0868587142857,30.704074,22.0041405714286,29.7142857142857,,,,,,26660
202037,2020-09-06,3.0,3,3,3,0.88751924,1.0831028,0,1,350570820203719589,2023-08-20,0,3.2437003,276982,17.5714285714286,89.9776934285714,0,0.0,0,66.25305,29.5620124285714,22.825358,31.2857142857143,,,,,,26660
202036,2020-08-30,1.0,1,1,1,0.29209888,0.3610343,0,1,350570820203619589,2023-08-20,2,0.5632307,276982,15.7142857142857,90.5082685714286,0,0.0,0,70.6663927142857,39.0234282857143,20.40599,27.8571428571429,,,,,,26660
202035,2020-08-23,0.0,0,0,0,0.0,0.0,0,1,350570820203519589,2023-08-20,0,0.0,276982,8.85714285714286,97.2226742857143,0,0.0,0,74.4316137142857,41.1777171428571,15.2792442857143,23.4285714285714,,,,,,26660
202034,2020-08-16,1.0,1,1,1,0.18662944,0.3610343,0,1,350570820203419589,2023-08-20,1,0.4129243,276982,13.5714285714286,97.3260157142857,0,0.0,0,88.3288057142857,75.1480582857143,15.512792,18.1428571428571,,,,,,26660
202033,2020-08-09,5.0,5,5,5,0.91127974,1.8051715,0,1,350570820203319589,2023-08-20,5,2.801455,276982,13.2857142857143,91.3221514285714,0,0.0,1,67.234805,35.5441507142857,19.1413042857143,26.7142857142857,,,,,,26660
202032,2020-08-02,2.0,2,2,2,0.47335634,0.7220686,0,1,350570820203219589,2023-08-20,1,0.94227076,276982,10.4285714285714,100.0,0,0.0,0,76.6327457142857,36.133081,15.9164788571429,23.5714285714286,,,,,,26660
202031,2020-07-26,1.0,1,1,1,0.08356379,0.3610343,0,1,350570820203119589,2023-08-20,3,0.2792533,276982,14.0,96.5074614285714,0,0.0,0,79.08962,54.7042961428571,17.3290445714286,22.2857142857143,,,,,,26660
202030,2020-07-19,2.0,2,2,2,0.13672513,0.7220686,0,1,350570820203019589,2023-08-20,2,0.43561706,276982,11.4285714285714,97.2649905714286,0,0.0,0,69.0864901428571,35.8388832857143,17.9151177142857,26.0,,,,,,26660
202029,2020-07-12,2.0,2,2,2,0.24574773,0.7220686,0,1,350570820202919589,2023-08-20,3,0.57495356,276982,13.8571428571429,96.4948514285714,0,0.0,0,80.0962571428571,58.2894661428571,17.3020891428571,22.5714285714286,,,,,,26660
202028,2020-07-05,9.0,9,9,9,0.9833422,3.2493086,0,1,350570820202819589,2023-08-20,0,3.8264728,276982,13.2857142857143,95.6855285714286,0,1.0,1,76.6431625714286,49.4520137142857,17.6829671428571,24.1428571428571,,,,,,26660
202027,2020-06-28,1.0,1,1,1,0.21528547,0.3610343,0,1,350570820202719589,2023-08-20,1,0.4513293,276982,11.1428571428571,94.9024955714286,0,0.0,0,78.8078598571429,52.7574122857143,14.9672724285714,20.1428571428571,,,,,,26660
202026,2020-06-21,3.0,3,3,3,0.443808,1.0831028,0,1,350570820202619589,2023-08-20,11,0.900178,276982,12.8571428571429,95.4964528571429,0,0.0,0,77.1340181428571,51.9241464285714,17.3058012857143,23.2857142857143,,,,,,26660
202025,2020-06-14,1.0,1,1,1,0.02356654,0.3610343,0,1,350570820202519589,2023-08-20,6,0.18494147,276982,14.0,94.6996148571429,0,0.0,0,77.8822592857143,53.7263018571429,17.8843907142857,23.2857142857143,,,,,,26660
202024,2020-06-07,3.0,3,3,3,0.08183806,1.0831028,0,1,350570820202419589,2023-08-20,2,0.41718727,276982,16.2857142857143,95.665032,0,0.0,0,76.13462,47.25532,20.6759837142857,27.1428571428571,,,,,,26660
202023,2020-05-31,5.0,5,5,5,0.26112843,1.8051715,0,1,350570820202319589,2023-08-20,1,0.69950354,276982,13.4285714285714,98.1152582857143,0,0.0,1,82.3043198571429,58.6874672857143,17.1803828571429,22.7142857142857,,,,,,26660
202022,2020-05-24,9.0,9,9,9,0.7856462,3.2493086,0,1,350570820202219589,2023-08-20,2,1.4931406,276982,8.71428571428571,89.5208778571429,0,0.0,1,68.2922468571429,38.7052752857143,14.2619047142857,21.0,,,,,,26660
202021,2020-05-17,8.0,8,8,8,0.701854,2.8882744,0,1,350570820202119589,2023-08-20,6,1.3170034,276982,13.4285714285714,97.4015934285714,0,0.0,1,77.6794492857143,42.8596674285714,18.1920994285714,24.8571428571429,,,,,,26660
202020,2020-05-10,5.0,5,5,5,0.14101332,1.8051715,0,1,350570820202019589,2023-08-20,1,0.5646015,276982,12.4285714285714,95.5593577142857,0,0.0,1,77.5719714285714,49.3636891428571,16.7797615714286,23.1428571428571,,,,,,26660
202019,2020-05-03,5.0,5,5,5,0.025878105,1.8051715,0,1,350570820201919589,2023-08-20,5,0.38815048,276982,12.4285714285714,96.5004828571429,0,0.0,1,74.2372992857143,45.9871607142857,17.0000001428571,23.0,,,,,,26660
202018,2020-04-26,6.0,6,6,6,0.029492678,2.1662056,0,1,350570820201819589,2023-08-20,1,0.42322984,276982,14.0,97.3059771428571,0,0.0,1,74.6384291428571,39.129194,19.2976188571429,26.5714285714286,,,,,,26660
202017,2020-04-19,17.0,17,17,17,0.76678336,6.137583,0,1,350570820201719589,2023-08-20,4,1.3009269,276982,14.1428571428571,96.45943,0,0.0,1,77.731825,44.348944,19.0238097142857,25.5714285714286,,,,,,26660
202016,2020-04-12,15.0,15,15,15,0.6568654,5.4155145,0,1,350570820201619589,2023-08-20,12,1.1628553,276982,15.0,94.73466,0,0.0,1,77.9338727142857,54.0419054285714,18.7619045714286,24.0,,,,,,26660
202015,2020-04-05,13.0,13,13,13,0.3010733,4.6934457,0,1,350570820201519589,2023-08-20,11,0.8252511,276982,15.2857142857143,95.6280077142857,0,0.0,1,78.1650155714286,50.6959967142857,19.1666665714286,24.5714285714286,,,,,,26660
202014,2020-03-29,10.0,10,10,10,0.04187187,3.610343,0,1,350570820201419589,2023-08-20,4,0.5231196,276982,17.7142857142857,100.0,0,0.0,1,82.2543857142857,53.8159097142857,21.8273808571429,28.0,,,,,,26660
202013,2020-03-22,15.0,15,15,15,0.15833703,5.4155145,0,1,350570820201319589,2023-08-20,12,0.7171076,276982,14.8571428571429,100.0,0,0.0,1,78.935032,46.7284097142857,19.9226191428571,26.4285714285714,,,,,,26660
202012,2020-03-15,23.0,23,23,23,0.4778536,8.303789,0,1,350570820201219589,2023-08-20,14,0.983964,276982,19.8571428571429,98.34806,1,0.0,1,89.0811451428571,72.5236448571429,21.7498117142857,25.0,,,,,,26660
202011,2020-03-08,18.0,18,18,18,0.0925595,6.498617,0,1,350570820201119589,2023-08-20,4,0.67281723,276982,17.4285714285714,100.0,0,0.0,1,91.4053451428571,79.5306664285714,19.5719697142857,22.1428571428571,,,,,,26660
202010,2020-03-01,24.0,24,24,24,0.2685418,8.664823,0,1,350570820201019589,2023-08-20,0,0.84414506,276982,15.8571428571429,100.0,0,0.0,1,90.0854514285714,75.5189592857143,18.6305194285714,21.5714285714286,,,,,,26660
202009,2020-02-23,26.0,26,26,26,0.5854209,9.386891,0,4,350570820200919589,2023-08-20,5,1.0621071,276982,17.7142857142857,100.0,0,0.0,1,95.0097531428572,84.3070121428571,19.4523808571429,22.2857142857143,,,,,,26660
202008,2020-02-16,33.0,33,33,33,0.98698866,11.914131,0,4,350570820200819589,2023-08-20,0,1.8908666,276982,20.1428571428571,100.0,1,1.0,2,98.276658,90.3643028571429,21.2077922857143,22.7142857142857,,,,,,26660
202007,2020-02-09,29.0,29,29,29,0.9927805,10.469995,0,2,350570820200719589,2023-08-20,2,2.1613455,276982,18.1428571428571,98.278152,1,1.0,2,96.154175,91.5506691428571,19.1428571428571,20.1428571428571,,,,,,26660
202006,2020-02-02,11.0,11,11,11,0.4556855,3.9713771,0,1,350570820200619589,2023-08-20,0,0.9549892,276982,20.0,100.0,1,0.0,1,97.133117,86.3556634285714,21.2630951428571,24.0,,,,,,26660
202005,2020-01-26,15.0,15,15,15,0.81545,5.4155145,0,1,350570820200519589,2023-08-20,5,1.4222914,276982,18.1428571428571,98.2577657142857,1,0.0,1,75.3984715714286,49.4573235714286,23.6731365714286,30.5714285714286,,,,,,26660
202004,2020-01-19,11.0,11,11,11,0.62173206,3.9713771,0,1,350570820200419589,2023-08-20,1,1.1433346,276982,17.4285714285714,98.2784314285714,0,0.0,1,86.8582365714286,66.99249,20.5119048571429,24.8571428571429,,,,,,26660
202003,2020-01-12,9.0,9,9,9,0.66107106,3.2493086,0,2,350570820200319589,2023-08-20,0,1.2222161,276982,19.2857142857143,99.1455371428571,1,0.0,1,89.3765365714286,69.8506427142857,22.375,27.0,,,,,,26660
202002,2020-01-05,13.0,13,13,13,0.94387484,4.6934457,0,2,350570820200219589,2023-08-20,4,2.0768075,276982,19.8571428571429,100.0,1,0.0,1,85.2106834285714,63.1012395714286,24.0067805714286,29.0,,,,,,26660
202001,2019-12-29,6.0,6,6,6,0.4088174,2.1662056,0,2,350570820200119589,2023-08-20,0,0.88261,276982,18.3333333333333,100.0,1,0.0,1,89.6952391666667,69.9872786666667,21.4375,25.8333333333333,,,,,,26660
201952,2019-12-22,3.0,3,3,3,0.1257227,1.0831028,0,1,350570820195219589,2023-08-20,0,0.47630963,276982,18.8571428571429,97.4817757142857,1,0.0,0,92.511242,85.7027292857143,20.2714285714286,21.7142857142857,,,,,,26660
201951,2019-12-15,11.0,11,11,11,0.9249283,3.9713771,0,1,350570820195119589,2023-08-20,2,2.0422378,276982,19.7142857142857,99.1455371428571,1,0.0,1,95.2167378571429,91.0040478571429,20.6809522857143,21.5714285714286,,,,,,26660
201950,2019-12-08,4.0,4,4,4,0.3927982,1.4441372,0,1,350570820195019589,2023-08-20,0,0.8390702,276982,17.5714285714286,100.0,0,0.0,0,95.85487,90.1309414285714,18.5857142857143,19.8571428571429,,,,,,26660
201949,2019-12-01,7.0,7,7,7,0.6937635,2.52724,0,1,350570820194919589,2023-08-20,3,1.3239458,276982,18.2857142857143,97.4254442857143,1,0.0,1,94.1535227142857,88.4096928571429,19.0603172857143,19.8571428571429,,,,,,26660
201948,2019-11-24,3.0,3,3,3,0.14368032,1.0831028,0,1,350570820194819589,2023-08-20,3,0.49894077,276982,16.7142857142857,97.3758614285714,0,0.0,0,94.31691,87.3351357142857,17.3,18.4285714285714,,,,,,26660
201947,2019-11-17,5.0,5,5,5,0.33765915,1.8051715,0,1,350570820194719589,2023-08-20,2,0.78634256,276982,17.5714285714286,95.7161614285714,0,0.0,1,89.734285,83.7366557142857,18.7714285714286,19.7142857142857,,,,,,26660
201946,2019-11-10,8.0,8,8,8,0.5410427,2.8882744,0,2,350570820194619589,2023-08-20,3,1.0521187,276982,18.1428571428571,99.1263634285714,1,0.0,1,96.1816558571429,91.5816928571429,19.0238094285714,19.7142857142857,,,,,,26660
201945,2019-11-03,4.0,4,4,4,0.09860326,1.4441372,0,1,350570820194519589,2023-08-20,1,0.48071238,276982,19.2857142857143,99.1517885714286,1,0.0,0,94.0395042857143,85.9255712857143,20.2714285714286,21.8571428571429,,,,,,26660
201944,2019-10-27,8.0,8,8,8,0.6029507,2.8882744,0,1,350570820194419589,2023-08-20,2,1.1401131,276982,19.0,95.7529242857143,1,0.0,1,86.9923085714286,76.1894211428571,20.8285714285714,22.8571428571429,,,,,,26660
201943,2019-10-20,11.0,11,11,11,0.94056886,3.9713771,0,1,350570820194319589,2023-08-20,0,2.1977286,276982,16.4285714285714,96.5088305714286,0,0.0,1,92.4841407142857,89.0296328571429,17.3246754285714,18.5714285714286,,,,,,26660
201942,2019-10-13,6.0,6,6,6,0.73946536,2.1662056,0,1,350570820194219589,2023-08-20,5,1.4794028,276982,18.7142857142857,94.8377085714286,1,0.0,1,88.7780371428571,80.0769704285714,19.9350651428571,21.2857142857143,,,,,,26660
201941,2019-10-06,6.0,6,6,6,0.52769953,2.1662056,0,1,350570820194119589,2023-08-20,0,1.0398684,276982,17.2857142857143,98.2590457142857,0,0.0,1,95.7181421428571,91.6892634285714,17.974026,18.7142857142857,,,,,,26660
201940,2019-09-29,1.0,1,1,1,0.004800904,0.3610343,0,1,350570820194019589,2023-08-20,0,0.12982835,276982,14.8571428571429,98.2330542857143,0,0.0,0,91.2138344285714,82.1123021428571,16.2493504285714,17.8571428571429,,,,,,26660
201939,2019-09-22,5.0,5,5,5,0.25350726,1.8051715,0,1,350570820193919589,2023-08-20,0,0.69105476,276982,14.5714285714286,97.2924685714286,0,0.0,1,94.0800122857143,90.4743385714286,15.116883,15.8571428571429,,,,,,26660
201938,2019-09-15,12.0,12,12,12,0.93448794,4.3324113,0,1,350570820193819589,2023-08-20,0,2.0545163,276982,17.2857142857143,98.2395877142857,0,0.0,1,91.8625702857143,81.2328508571429,18.6363637142857,20.8571428571429,,,,,,26660
201937,2019-09-08,5.0,5,5,5,0.5376773,1.8051715,0,1,350570820193719589,2023-08-20,0,1.0598502,276982,16.7142857142857,95.786042,0,0.0,1,86.9206971428571,76.1926204285714,18.4675325714286,21.1428571428571,,,,,,26660
201936,2019-09-01,8.0,8,8,8,0.7341542,2.8882744,0,1,350570820193619589,2023-08-20,0,1.3899162,276982,15.2857142857143,100.0,0,0.0,1,97.9185671428571,90.7320514285714,15.7350648571429,16.4285714285714,,,,,,26660
201935,2019-08-25,2.0,2,2,2,0.0109886285,0.7220686,0,1,350570820193519589,2023-08-20,0,0.22315633,276982,13.2857142857143,97.3681914285714,0,0.0,0,92.9312198571429,87.2857857142857,14.5844155714286,16.1428571428571,,,,,,26660
201934,2019-08-18,5.0,5,5,5,0.046781708,1.8051715,0,1,350570820193419589,2023-08-20,2,0.43292403,276982,13.7142857142857,97.2788057142857,0,0.0,1,89.6621955714286,79.1616435714286,14.9751082857143,16.5714285714286,,,,,,26660
201933,2019-08-11,8.0,8,8,8,0.22853172,2.8882744,0,1,350570820193319589,2023-08-20,1,0.7156626,276982,12.8571428571429,98.1788591428571,0,0.0,1,92.92921,84.2634491428571,13.9688311428571,15.5714285714286,,,,,,26660
201932,2019-08-04,16.0,16,16,16,0.8591414,5.776549,0,1,350570820193219589,2023-08-20,3,1.5151991,276982,12.4285714285714,99.0997914285714,0,0.0,1,94.845582,84.7856751428571,13.8051948571429,15.7142857142857,,,,,,26660
201931,2019-07-28,10.0,10,10,10,0.35252833,3.610343,0,1,350570820193119589,2023-08-20,1,0.852533,276982,12.7142857142857,99.1132242857143,0,0.0,1,94.54256,84.8439942857143,14.212987,16.7142857142857,,,,,,26660
201930,2019-07-21,9.0,9,9,9,0.11228827,3.2493086,0,1,350570820193019589,2023-08-20,3,0.6085823,276982,12.1428571428571,100.0,0,0.0,1,94.1359148571429,86.5781485714286,14.0311687142857,16.0,,,,,,26660
201929,2019-07-14,12.0,12,12,12,0.043860808,4.3324113,0,1,350570820192919589,2023-08-20,0,0.5524866,276982,9.85714285714286,100.0,0,0.0,1,96.8294928571429,89.60479,11.6623375714286,13.5714285714286,,,,,,26660
201928,2019-07-07,13.0,13,13,13,0.001519563,4.6934457,0,1,350570820192819589,2023-08-20,2,0.4003846,276982,7.28571428571429,100.0,0,0.0,1,98.0764974285714,91.0725341428571,8.93571435714286,11.2857142857143,,,,,,26660
201927,2019-06-30,17.0,17,17,17,0.000402483,6.137583,0,4,350570820192719589,2023-08-20,0,0.40306678,276982,13.4285714285714,98.2130914285714,0,0.0,1,90.7116841428571,78.4676528571429,15.2584417142857,17.1428571428571,,,,,,26660
201926,2019-06-23,35.0,35,35,35,0.02272204,12.6362,0,4,350570820192619589,2023-08-20,4,0.65202796,276982,14.1428571428571,98.1927528571428,0,0.0,2,91.7242962857143,83.668365,16.2298698571429,17.8571428571429,,,,,,26660
201925,2019-06-16,46.0,46,46,46,0.003235453,16.607578,0,4,350570820192519589,2023-08-20,3,0.60691535,276982,13.8571428571429,99.1263634285714,0,0.0,2,96.1493064285714,89.1356951428571,15.4545451428571,17.4285714285714,,,,,,26660
201924,2019-06-09,41.0,41,41,41,1.23037385e-08,14.802406,0,4,350570820192419589,2023-08-20,3,0.3812101,276982,12.0,100.0,0,0.0,2,96.7995037142857,85.3297938571429,14.120384,17.5714285714286,,,,,,26660
201923,2019-06-02,75.0,75,75,75,3.2590403e-06,27.077572,0,4,350570820192319589,2023-08-20,1,0.5336536,276982,13.0,100.0,0,0.0,2,98.6155107142857,95.54302,14.2467532857143,15.5714285714286,,,,,,26660
201922,2019-05-26,101.0,101,101,101,6.2006024e-05,36.464462,0,4,350570820192219589,2023-08-20,3,0.61976033,276982,15.5714285714286,100.0,0,0.0,2,95.0735777142857,82.9793184285714,17.0389608571429,19.0,,,,,,26660
201921,2019-05-19,153.0,153,153,153,0.1328216,55.238247,0,4,350570820192119589,2023-08-20,6,0.88404286,276982,14.0,98.2626371428571,0,0.0,2,96.201728,90.7299962857143,15.4012988571429,17.5714285714286,,,,,,26660
201920,2019-05-12,168.0,168,168,168,0.5030515,60.65376,0,4,350570820192019589,2023-08-20,1,1.0008341,276982,17.7142857142857,100.0,0,0.0,2,98.832635,94.9013305714286,18.3376625714286,19.1428571428571,,,,,,26660
201919,2019-05-05,176.0,176,176,176,0.9508922,63.542034,0,4,350570820191919589,2023-08-20,0,1.202431,276982,17.7142857142857,100.0,0,1.0,2,95.06466,86.4339514285714,19.217956,21.1428571428571,,,,,,26660
201918,2019-04-28,190.0,190,190,190,0.9999335,68.59651,0,4,350570820191819589,2023-08-20,3,1.5474586,276982,18.0,100.0,0,1.0,2,95.692584,85.6334391428571,19.2849028571429,21.4285714285714,,,,,,26660
201917,2019-04-21,137.0,137,137,137,0.98553586,49.461697,0,4,350570820191719589,2023-08-20,1,1.3268064,276982,19.0,100.0,1,1.0,2,94.3444571428571,83.066608,20.5590602857143,22.7142857142857,,,,,,26660
201916,2019-04-14,126.0,126,126,126,0.99618447,45.490322,0,4,350570820191619589,2023-08-20,3,1.4445117,276982,16.5714285714286,100.0,0,1.0,2,96.06432,88.6076305714286,18.4877007142857,20.8571428571429,,,,,,26660
201915,2019-04-07,99.0,99,99,99,0.9889855,35.742393,0,4,350570820191519589,2023-08-20,4,1.4258385,276982,19.0,100.0,1,1.0,2,98.3668535714286,92.5132428571429,19.6559522857143,21.0,,,,,,26660
201914,2019-03-31,89.0,89,89,89,0.9996,32.132053,0,4,350570820191419589,2023-08-20,2,1.7843755,276982,17.5714285714286,100.0,0,1.0,2,92.4824178571429,83.8033542857143,19.3246754285714,21.0,,,,,,26660
201913,2019-03-24,77.0,77,77,77,0.99997026,27.79964,0,4,350570820191319589,2023-08-20,1,2.1899383,276982,17.4285714285714,99.1263634285714,0,1.0,2,94.2028342857143,87.0965942857143,18.7844154285714,20.7142857142857,,,,,,26660
201912,2019-03-17,40.0,40,40,40,0.9805273,14.441372,0,3,350570820191219589,2023-08-20,0,1.6863965,276982,19.1428571428571,99.1579742857143,1,1.0,2,96.5503758571429,92.5277042857143,20.1636362857143,21.1428571428571,,,,,,26660
201911,2019-03-10,38.0,38,38,38,0.99913883,13.719303,0,3,350570820191119589,2023-08-20,9,2.4368365,276982,20.0,99.1455371428571,1,1.0,2,97.3568665714286,93.5531135714286,20.9987017142857,21.7142857142857,,,,,,26660
201910,2019-03-03,23.0,23,23,23,0.9572269,8.303789,0,2,350570820191019589,2023-08-20,0,1.7841753,276982,19.1428571428571,100.0,1,1.0,1,98.6279607142857,94.1317871428571,20.3142854285714,21.4285714285714,,,,,,26660
201909,2019-02-24,10.0,10,10,10,0.34635085,3.610343,0,2,350570820190919589,2023-08-20,0,0.8467861,276982,20.5714285714286,97.4998485714286,1,0.0,1,93.9987614285714,88.4615728571429,21.1506497142857,22.1428571428571,,,,,,26660
201908,2019-02-17,13.0,13,13,13,0.7920257,4.6934457,0,1,350570820190819589,2023-08-20,1,1.406224,276982,19.8571428571429,100.0,1,0.0,1,96.1793407142857,89.6727565714286,20.9207797142857,22.1428571428571,,,,,,26660
201907,2019-02-10,15.0,15,15,15,0.96698076,5.4155145,0,1,350570820190719589,2023-08-20,2,2.2341256,276982,19.5714285714286,98.3713357142857,1,1.0,1,92.953815,85.8458557142857,20.5031748571429,22.0,,,,,,26660
201906,2019-02-03,7.0,7,7,7,0.7236427,2.52724,0,1,350570820190619589,2023-08-20,2,1.3950514,276982,17.5714285714286,100.0,0,0.0,1,92.8448562857143,77.4394905714286,19.8511902857143,23.0,,,,,,26660
201905,2019-01-27,8.0,8,8,8,0.83121336,2.8882744,0,2,350570820190519589,2023-08-20,0,1.697308,276982,18.4285714285714,100.0,1,0.0,1,74.7789858571429,38.0237017142857,24.8571431428571,33.2857142857143,,,,,,26660
201904,2019-01-20,3.0,3,3,3,0.2116421,1.0831028,0,2,350570820190419589,2023-08-20,4,0.5818596,276982,19.2857142857143,100.0,1,0.0,0,85.7840385714286,55.9696975714286,23.7816677142857,30.5714285714286,,,,,,26660
201903,2019-01-13,5.0,5,5,5,0.43653575,1.8051715,0,2,350570820190319589,2023-08-20,0,0.9095533,276982,20.1428571428571,100.0,1,0.0,1,84.8634414285714,60.9342012857143,23.7146461428571,29.4285714285714,,,,,,26660
201902,2019-01-06,5.0,5,5,5,0.5018802,1.8051715,0,2,350570820190219589,2023-08-20,0,1.0028641,276982,19.8571428571429,100.0,1,0.0,1,94.7174494285714,87.5876078571429,21.3888888571429,23.0,,,,,,26660
201901,2018-12-30,6.0,6,6,6,0.7555846,2.1662056,0,2,350570820190119589,2023-08-20,0,1.5307578,276982,20.1428571428571,99.1579742857143,1,0.0,1,95.8115837142857,88.0497915714286,21.2650797142857,23.0,,,,,,26660
201852,2018-12-23,6.0,6,6,6,0.7261872,2.1662056,0,1,350570820185219589,2023-08-20,0,1.4401332,276982,18.5714285714286,100.0,1,0.0,1,92.9018842857143,78.0442321428571,20.359607,23.4285714285714,,,,,,26660
201851,2018-12-16,3.0,3,3,3,0.17369181,1.0831028,0,1,350570820185119589,2023-08-20,0,0.53582877,276982,20.8571428571429,99.1455371428571,1,0.0,0,78.3661694285714,48.9174992857143,25.5357142857143,32.5714285714286,,,,,,26660
201850,2018-12-09,2.0,2,2,2,0.095295236,0.7220686,0,1,350570820185019589,2023-08-20,0,0.38100374,276982,16.4285714285714,96.61224,0,0.0,0,68.9560891428571,39.6053671428571,23.4148551428571,30.8571428571429,,,,,,26660
201849,2018-12-02,8.0,8,8,8,0.92675316,2.8882744,0,1,350570820184919589,2023-08-20,0,2.3783574,276982,16.7142857142857,98.2876914285714,0,0.0,1,93.2058057142857,83.64598,18.1476192857143,20.1428571428571,,,,,,26660
201848,2018-11-25,7.0,7,7,7,0.94759786,2.52724,0,1,350570820184819589,2023-08-20,0,2.9444373,276982,17.8571428571429,99.1328242857143,0,0.0,1,94.0457374285714,87.5550105714286,18.7920635714286,19.5714285714286,,,,,,26660
201847,2018-11-18,1.0,1,1,1,0.23201503,0.3610343,0,1,350570820184719589,2023-08-20,0,0.47444862,276982,17.1428571428571,100.0,0,0.0,0,98.9577871428571,95.7333242857143,17.7142857142857,19.0,,,,,,26660
201846,2018-11-11,3.0,3,3,3,0.59493816,1.0831028,0,1,350570820184619589,2023-08-20,0,1.2098368,276982,18.7142857142857,99.1455371428571,1,0.0,0,94.5233642857143,86.909785,19.9650792857143,21.5714285714286,,,,,,26660
201845,2018-11-04,2.0,2,2,2,0.25253472,0.7220686,0,1,350570820184519589,2023-08-20,0,0.5839255,276982,16.2857142857143,100.0,0,0.0,0,97.3088464285714,93.1213348571429,17.0063491428571,17.7142857142857,,,,,,26660
